OfferID,CategoryID
21685,40000
21685,40300
21685,40500
21686,40000
21687,40000
21687,40400
21688,10000
21688,10700
21689,10000
21689,10600
21690,10000
21690,10600
21691,10000
21691,10600
21692,120000
21693,10000
21693,30000
21693,40000
21693,60000
21693,60100
21693,100000
21693,110000
21693,140000
21694,90000
21694,90200
21694,90300
21694,90400
21695,150000
21695,150400
21696,150000
21696,150500
21697,150000
21697,150500
21698,150000
21698,150500
21699,100000
21699,100400
21700,100000
21700,100400
21701,40000
21701,100000
21701,110000
21702,100000
21702,100400
21703,100000
21703,100400
21704,100000
21704,100400
21705,140000
21705,140200
21706,140000
21706,140200
21707,140000
21707,140200
21708,140000
21708,140200
21709,140000
21709,140200
21710,140000
21710,140200
21711,90000
21711,90200
21712,100000
21712,100200
21713,40000
21713,40800
21714,10000
21714,10200
21714,10400
21715,10000
21715,10800
21715,11000
21716,10000
21716,10200
21716,11000
21717,10000
21717,10800
21718,10000
21718,90000
21718,100000
21719,20000
21720,20000
21721,10000
21721,10200
21721,11000
21722,100000
21722,100200
21723,10000
21723,10300
21723,10600
21723,10800
21723,10900
21723,11000
21724,100000
21724,100200
21725,100000
21725,100200
21726,10000
21726,10100
21726,10200
21726,110000
21726,110100
21727,100000
21727,100100
21727,100400
21728,150000
21728,150100
21728,150200
21728,150500
21729,150000
21729,150100
21730,150000
21730,150500
21731,150000
21731,150600
21732,10000
21732,10200
21732,10400
21733,10000
21733,10200
21733,10500
21734,10000
21734,10100
21735,100000
21735,100100
21736,90000
21736,90100
21738,40300
21738,40400
21739,40000
21740,70000
21741,10000
21741,10100
21741,10200
21741,70000
21742,70000
21743,70000
21743,90000
21743,90400
21744,70000
21745,10100
21745,10200
21745,10300
21745,10600
21745,10700
21745,10800
21746,70000
21747,60000
21747,60400
21748,150000
21748,150700
21749,10000
21749,10800
21749,150000
21749,150700
21750,150000
21750,150700
21751,30000
21752,40000
21752,40800
21753,30000
21754,40000
21754,40500
21755,40000
21755,40500
21756,110000
21757,110000
21757,110100
21758,40000
21758,50000
21758,90000
21758,100000
21758,110000
21759,50000
21759,50100
21760,60000
21760,60200
21760,100000
21760,100100
21761,70000
21762,70000
21763,40000
21763,50000
21763,90000
21763,100000
21763,110000
21764,130000
21764,130200
21765,10000
21765,10900
21766,110000
21766,110100
21767,60000
21767,60800
21768,50000
21768,50100
21769,150000
21769,150100
21770,150000
21770,150500
21771,150000
21771,150200
21772,150000
21772,150200
21773,150000
21773,150100
21774,10000
21774,10500
21775,10000
21775,10500
21776,40000
21776,40100
21777,40000
21777,40500
21778,40000
21778,40600
21779,50000
21779,50100
21780,10000
21780,10900
21781,10100
21781,10200
21781,40000
21781,90000
21781,100000
21781,110000
21782,10100
21782,10200
21782,40000
21782,90000
21782,100000
21782,110000
21783,40000
21783,40800
21784,150000
21784,150200
21785,100000
21785,100100
21786,100000
21786,100100
21786,100200
21786,100400
21786,110000
21786,110300
21787,50000
21787,50100
21788,10000
21788,10200
21789,110000
21789,110300
21790,110000
21790,110300
21791,110000
21791,110300
21792,110000
21792,110300
21793,110000
21793,110100
21794,90000
21794,90500
21794,110000
21794,110300
21795,110000
21795,110100
21796,110000
21796,110300
21797,10000
21797,10100
21797,10200
21797,10700
21798,110000
21798,110300
21799,110000
21799,110100
21800,60000
21800,60700
21801,10100
21801,10200
21802,110000
21802,110300
21803,60000
21803,60700
21804,40000
21804,40500
21805,10000
21805,10100
21805,10200
21805,10300
21805,10400
21805,10500
21805,10600
21805,10700
21805,10800
21805,10900
21805,11000
21805,100000
21805,100100
21805,100200
21805,100300
21805,100400
21806,40000
21806,40200
21807,10000
21807,10100
21807,10200
21808,60000
21808,60400
21809,40000
21809,40800
21810,60000
21810,60700
21810,110000
21810,110200
21811,100000
21811,100100
21812,30000
21812,40000
21812,40600
21813,40000
21813,40500
21814,40000
21814,40500
21815,40000
21815,40800
21816,40000
21816,40800
21817,40000
21817,40800
21818,50000
21818,50100
21818,50200
21819,50000
21819,50100
21819,50200
21820,120000
21820,120100
21820,120200
21820,120300
21821,120000
21821,120100
21821,120200
21821,120300
21822,150000
21822,150500
21823,10100
21823,10200
21823,40000
21823,90000
21823,100100
21824,90000
21824,90500
21825,60000
21825,60200
21826,10000
21826,40000
21826,100100
21827,10000
21827,40000
21827,100100
21828,10000
21828,40000
21828,100100
21829,80000
21829,90000
21829,90600
21830,50000
21830,50100
21830,50200
21831,40000
21831,40500
21832,40000
21832,40500
21833,40000
21833,40500
21834,40000
21834,40500
21835,40000
21835,40500
21836,40000
21836,40500
21837,40000
21837,40500
21838,40000
21838,40500
21839,40000
21839,40500
21840,40000
21840,40500
21841,40000
21841,40500
21842,40000
21842,40500
21843,40000
21843,40500
21844,40000
21844,40500
21845,40000
21845,40500
21846,40000
21846,40500
21847,110000
21847,110100
21848,110000
21848,110100
21849,130000
21849,130200
21850,130000
21850,130200
21851,70000
21852,70000
21853,10100
21853,10200
21853,90000
21853,100100
21854,10100
21854,10200
21854,10400
21854,10800
21855,10000
21855,10200
21855,10400
21856,10100
21856,10200
21856,40000
21856,100100
21856,110000
21857,40000
21857,40300
21857,40500
21857,40800
21857,150000
21857,150700
21858,10000
21858,10100
21858,11000
21859,10000
21859,10100
21859,10200
21859,10700
21859,11000
21860,10000
21860,10200
21860,10400
21861,10100
21861,10200
21861,110000
21861,110100
21862,10100
21862,10200
21862,110000
21862,110100
21863,10100
21863,10200
21863,110000
21863,110100
21864,10100
21864,10200
21864,110000
21864,110100
21865,10000
21865,10100
21865,10200
21866,10000
21866,10100
21866,10200
21866,10300
21866,10600
21866,10700
21866,10800
21867,10000
21867,10100
21867,10700
21867,11000
21868,150000
21868,150100
21869,110000
21869,110100
21870,110000
21870,110100
21871,110000
21871,110100
21872,10100
21872,10300
21872,10600
21872,10700
21872,10800
21872,10900
21872,90000
21873,10000
21873,10600
21874,10000
21874,10600
21875,10000
21875,10600
21876,10000
21876,10600
21877,10000
21877,10600
21878,10000
21878,10100
21878,10200
21878,10700
21878,150000
21878,150700
21879,150000
21879,150100
21880,150000
21880,150100
21881,150000
21881,150100
21882,150000
21882,150100
21883,10000
21883,10200
21883,10400
21883,10900
21884,150000
21884,150600
21885,60000
21885,60700
21886,110000
21886,110100
21887,110000
21887,110100
21888,150000
21888,150400
21889,90000
21889,90600
21890,150000
21890,150500
21891,150000
21891,150500
21892,120000
21892,120300
21893,120000
21893,120100
21893,120200
21893,120300
21894,120000
21894,120100
21894,120200
21894,120300
21895,120000
21895,120300
21896,120000
21896,120300
21897,120000
21897,120100
21897,120200
21897,120300
21898,120000
21898,120300
21899,100000
21899,100100
21899,100400
21900,100000
21900,100100
21901,30000
21902,140000
21902,140100
21903,140000
21903,140100
21904,70000
21905,70000
21906,40000
21906,40800
21907,40000
21907,40800
21908,100000
21908,100400
21909,100000
21909,100400
21910,90000
21910,90500
21911,100000
21911,100200
21912,100000
21912,100400
21913,140000
21913,140200
21914,140000
21914,140200
21915,10000
21915,10100
21915,10700
21915,10800
21915,11000
21916,10100
21916,10200
21916,40000
21916,60000
21916,100000
21916,100100
21916,110000
21917,10100
21917,10200
21917,40000
21917,60000
21917,100000
21917,100100
21917,110000
21918,10000
21918,10100
21918,10200
21919,10000
21919,10200
21920,10000
21920,10100
21920,10200
21920,10400
21920,10800
21920,11000
21921,10000
21921,10200
21921,10700
21921,10800
21921,10900
21921,11000
21922,10000
21922,10200
21922,10400
21923,10000
21923,10100
21924,10000
21924,10200
21924,10300
21924,10400
21924,10900
21925,50000
21925,50100
21925,50200
21926,70000
21927,20000
21928,150000
21928,150300
21929,10000
21929,10100
21929,10200
21929,110000
21929,110100
21930,10000
21930,10100
21930,10200
21930,110000
21930,110100
21931,10000
21931,10100
21931,10200
21931,110000
21931,110100
21932,10000
21932,10100
21932,10200
21933,10000
21933,10100
21933,10200
21933,10700
21933,10800
21934,100000
21934,100100
21935,10200
21935,10300
21935,10500
21935,10600
21935,10700
21935,10800
21936,150000
21936,150100
21936,150500
21937,10000
21937,10700
21938,10000
21938,10100
21938,11000
21939,10000
21939,10200
21939,11000
21940,10000
21940,10100
21941,10000
21941,10300
21942,10000
21942,10200
21942,10500
21943,10000
21943,10100
21944,10000
21944,10300
21945,10000
21945,10100
21946,10000
21946,10100
21947,10000
21947,10100
21948,10000
21948,10200
21948,10400
21949,10000
21949,10200
21950,10000
21950,10200
21951,10000
21951,10200
21951,10400
21952,10000
21952,10700
21953,10000
21953,10700
21954,10000
21954,10100
21955,10600
21956,10600
21957,100000
21957,100100
21958,10700
21959,100100
21959,100400
21960,60100
21960,90500
21961,40000
21962,100000
21962,100400
21963,10100
21963,10200
21963,110000
21964,10100
21964,10200
21964,110000
21965,150000
21965,150300
21966,10100
21966,10200
21967,10100
21967,10200
21968,10100
21968,10200
21969,70000
21970,70000
21971,70000
21972,70000
21973,40000
21973,40500
21974,100000
21974,100100
21975,100000
21975,100100
21976,100000
21976,100100
21977,10000
21977,11000
21977,30000
21978,110000
21978,110100
21978,110200
21978,110300
21978,110400
21978,110500
21979,110000
21979,110100
21979,110200
21979,110300
21979,110400
21979,110500
21980,110000
21980,110100
21980,110200
21980,110300
21980,110400
21980,110500
21981,10000
21981,10100
21981,10200
21981,60000
21981,60700
21982,110000
21982,110300
21983,10000
21983,10200
21983,10400
21984,130000
21984,130200
21985,130000
21985,130200
21986,10000
21986,10900
21987,10000
21987,10900
21988,10000
21988,10100
21988,10200
21989,10100
21989,10200
21989,40000
21989,100100
21990,150000
21990,150400
21991,150000
21991,150400
21992,150000
21992,150400
21993,150000
21993,150500
21994,150000
21994,150100
21995,10000
21995,10500
21996,40000
21996,40100
21997,50000
21997,50100
21998,50000
21998,50100
21999,10100
21999,10200
21999,10300
22000,150000
22000,150200
22001,150000
22001,150200
22002,150000
22002,150500
22003,150000
22003,150500
22004,150000
22004,150500
22005,150000
22005,150500
22006,150000
22006,150500
22007,150000
22007,150500
22008,150000
22008,150500
22009,100000
22009,100100
22009,100400
22010,100000
22010,100100
22010,100400
22011,100000
22011,100100
22011,100400
22012,100000
22012,100100
22012,100400
22013,60000
22013,110000
22014,110000
22014,110300
22015,40000
22015,40300
22016,40000
22016,40500
22017,120000
22017,120100
22017,120200
22017,120300
22018,80000
22018,90000
22018,100000
22019,90000
22019,90200
22019,90500
22019,90600
22020,90000
22020,90500
22021,90000
22021,90500
22022,90000
22022,90200
22022,90500
22022,90600
22023,90000
22023,90500
22024,90000
22024,90200
22024,90500
22024,90600
22025,90000
22025,90500
22026,90000
22026,90200
22026,90500
22026,90600
22027,90000
22027,90200
22027,90500
22027,90600
22028,50000
22028,50100
22029,100000
22029,100400
22030,90000
22030,90200
22030,90500
22030,90600
22031,90000
22031,90200
22031,90500
22031,90600
22032,90000
22032,90200
22032,90500
22032,90600
22033,90000
22033,90500
22034,90000
22034,90200
22034,90500
22034,90600
22035,90000
22035,90500
22036,10000
22036,10100
22036,10200
22036,90000
22036,90500
22037,90000
22037,90500
22037,150000
22037,150700
22038,10100
22038,10200
22038,100000
22038,100100
22039,90000
22039,90400
22039,100000
22039,100100
22040,100000
22040,100100
22040,100400
22041,10100
22041,10200
22041,100000
22041,100100
22042,130000
22042,130200
22043,40000
22043,40300
22044,40000
22044,40300
22045,40000
22045,40400
22045,40600
22046,40000
22046,40400
22047,10100
22047,10200
22047,10300
22047,40000
22047,100000
22047,100100
22047,110000
22048,10100
22048,10200
22048,10300
22048,40000
22048,100000
22048,100100
22048,110000
22049,10100
22049,10200
22049,10300
22049,40000
22049,100000
22049,100100
22049,110000
22050,10100
22050,10200
22050,10300
22050,40000
22050,100000
22050,100100
22050,110000
22051,10100
22051,10200
22051,10300
22051,40000
22051,100000
22051,100100
22051,110000
22052,10100
22052,10200
22052,10300
22052,40000
22052,100000
22052,100100
22052,110000
22053,10100
22053,10200
22053,10300
22053,40000
22053,100000
22053,100100
22053,110000
22054,10100
22054,10200
22054,10300
22054,40000
22054,100000
22054,100100
22054,110000
22055,10100
22055,10200
22055,10300
22055,40000
22055,100000
22055,100100
22055,110000
22056,10100
22056,10200
22056,10300
22056,40000
22056,100000
22056,100100
22056,110000
22057,10100
22057,10200
22057,10300
22057,40000
22057,100000
22057,100100
22057,110000
22058,10100
22058,10200
22058,10300
22058,40000
22058,100000
22058,100100
22058,110000
22059,10000
22059,10100
22059,10200
22059,10700
22059,11000
22060,10000
22060,10100
22060,10200
22060,10300
22060,10700
22060,11000
22061,150000
22061,150100
22061,150200
22062,90000
22062,90200
22062,90600
22063,90000
22063,90200
22063,90600
22064,10100
22064,10200
22064,90000
22065,10000
22065,10600
22066,10000
22066,10600
22067,10000
22067,10600
22068,10000
22068,10600
22069,10000
22069,10600
22070,10000
22070,10600
22071,10000
22071,10600
22072,10000
22072,10600
22073,10000
22073,10100
22073,10200
22073,10700
22073,150000
22073,150700
22074,10000
22074,10200
22074,10400
22074,11000
22075,100000
22075,100100
22076,10000
22076,10800
22077,10000
22077,10700
22078,10000
22078,11000
22079,10000
22079,10200
22080,10000
22080,10200
22081,10000
22081,10200
22082,10000
22082,10100
22082,10200
22082,10700
22082,150000
22082,150700
22083,10000
22083,10200
22083,10700
22083,10800
22083,10900
22083,100000
22083,100100
22084,90000
22084,90500
22085,90000
22085,90500
22086,120000
22086,120100
22086,120200
22086,120300
22087,120000
22087,120100
22087,120200
22087,120300
22088,120000
22088,120100
22088,120200
22088,120300
22089,120000
22089,120100
22089,120200
22089,120300
22090,120000
22090,120100
22090,120200
22090,120300
22091,120000
22091,120100
22091,120200
22091,120300
22092,150000
22092,150100
22093,150000
22093,150300
22094,150000
22094,150300
22095,150000
22095,150300
22096,150000
22096,150300
22097,70000
22098,10100
22098,10200
22098,110000
22099,10100
22099,10200
22099,10300
22099,40000
22099,100000
22099,100100
22099,110000
22100,100000
22100,100400
22101,100000
22101,100100
22102,10000
22102,10300
22102,10900
22103,10000
22103,10900
22104,10000
22104,10200
22104,10400
22105,100000
22105,100400
22106,100000
22106,100400
22107,100000
22107,100200
22108,10000
22108,10800
22109,10000
22109,10200
22109,10400
22110,90000
22110,90500
22111,10100
22111,10200
22111,10300
22111,40000
22111,100000
22111,100100
22111,110000
22112,40000
22112,40100
22113,40000
22113,40400
22114,40000
22114,40800
22115,150000
22115,150700
22116,10100
22116,10200
22116,10300
22116,40000
22116,100000
22116,100100
22116,110000
22117,150000
22117,150400
22118,150000
22118,150500
22119,150000
22119,150500
22120,150000
22120,150500
22121,150000
22121,150500
22122,150000
22122,150300
22123,120000
22123,120100
22124,150000
22124,150300
22125,120000
22125,120100
22126,120000
22126,120100
22127,120000
22127,120300
22128,120000
22128,120300
22129,120000
22129,120300
22130,120000
22130,120300
22131,120000
22131,120100
22131,120200
22131,120300
22132,150000
22132,150300
22133,150000
22133,150300
22134,150000
22134,150300
22135,100000
22135,100400
22136,100000
22136,100400
22137,100000
22137,100400
22138,100000
22138,100400
22139,100000
22139,100400
22140,100000
22140,100100
22141,100000
22141,100100
22142,100000
22142,100100
22143,100000
22143,100400
22144,100000
22144,100400
22145,100000
22145,100400
22146,100000
22146,100400
22147,100000
22147,100100
22148,100000
22148,100100
22149,100000
22149,100100
22150,100000
22150,100200
22151,100000
22151,100100
22152,100000
22152,100100
22153,100000
22153,100200
22154,40000
22154,40500
22154,40800
22155,100000
22155,100200
22156,100000
22156,100200
22157,100000
22157,100100
22158,100000
22158,100100
22159,100000
22159,100400
22160,120000
22160,120300
22161,120000
22161,120300
22162,120000
22162,120300
22163,120000
22163,120300
22164,120000
22164,120300
22165,120000
22165,120100
22166,10000
22166,10100
22166,10200
22166,10300
22166,11000
22166,40000
22166,40500
22166,40600
22167,40000
22167,100000
22167,100100
22168,100000
22168,100100
22169,40000
22169,100000
22169,100100
22169,110000
22170,40000
22170,100000
22170,100100
22170,110000
22171,100000
22171,100200
22172,90000
22172,100000
22173,80000
22174,100000
22174,100200
22175,90000
22175,90300
22175,90400
22176,10100
22176,10200
22176,40000
22176,100000
22176,100100
22177,10000
22177,10100
22178,140000
22178,140200
22179,150000
22179,150300
22179,150500
22180,40000
22180,40600
22181,10100
22181,10200
22181,10300
22181,40000
22181,100000
22181,100100
22181,110000
22182,10100
22182,10200
22182,10300
22182,40000
22182,100000
22182,100100
22182,110000
22183,10100
22183,10200
22183,10300
22183,40000
22183,100000
22183,100100
22183,110000
22184,10100
22184,10200
22184,10300
22184,40000
22184,100000
22184,100100
22184,110000
22185,10100
22185,10200
22185,10300
22185,40000
22185,100000
22185,100100
22185,110000
22186,10100
22186,10200
22186,10300
22186,40000
22186,100000
22186,100100
22186,110000
22187,90000
22187,90500
22188,40000
22188,40500
22189,40000
22189,40500
22190,40000
22190,40500
22191,40000
22191,40800
22192,10000
22192,10100
22192,11000
22193,10100
22193,10200
22193,10300
22193,40000
22193,100000
22193,100100
22193,110000
22194,10100
22194,10200
22194,10300
22194,40000
22194,100000
22194,100100
22194,110000
22195,10000
22195,10300
22196,10000
22196,10100
22196,10700
22196,11000
22197,110000
22197,110100
22198,10100
22198,10200
22198,10300
22198,40000
22198,100000
22198,100100
22198,110000
22199,10000
22199,10200
22200,20000
22201,20000
22202,10000
22202,10200
22202,10800
22202,11000
22203,10000
22203,10200
22203,10400
22203,10500
22203,10700
22203,11000
22204,10000
22204,10900
22205,10000
22205,10900
22206,10000
22206,10900
22207,10000
22207,10900
22208,10000
22208,10900
22209,40000
22209,40300
22210,40000
22210,40300
22211,40000
22211,40300
22212,40000
22212,40300
22213,40000
22213,40300
22214,70000
22215,70000
22216,70000
22217,70000
22217,80000
22218,70000
22219,10000
22219,10200
22219,10400
22220,20000
22221,90000
22221,90200
22221,90500
22222,90000
22222,90200
22222,90500
22223,90000
22223,90200
22223,90500
22224,10000
22224,10200
22224,10500
22224,90000
22224,90200
22224,90500
22225,10000
22225,10100
22226,10000
22226,10100
22227,10000
22227,10100
22228,10000
22228,10100
22229,100000
22229,100200
22230,90000
22230,90200
22230,90500
22231,100000
22231,100200
22232,100000
22232,100200
22233,100000
22233,100200
22234,100000
22234,100200
22235,100000
22235,100200
22236,50000
22236,50100
22237,50000
22237,50100
22238,50000
22238,50100
22239,50000
22239,50100
22240,10000
22240,10100
22240,10200
22240,11000
22241,90000
22241,90100
22242,140000
22242,140200
22243,140000
22243,140200
22244,140000
22244,140200
22245,10000
22245,10900
22246,10000
22246,10900
22247,10000
22247,10900
22248,100000
22248,100400
22249,150000
22249,150100
22250,150000
22250,150100
22251,150000
22251,150200
22252,150000
22252,150500
22253,10000
22253,10100
22253,10200
22253,10300
22254,10000
22254,10100
22254,10200
22254,10300
22255,10000
22255,10100
22255,10200
22255,10300
22256,10000
22256,10100
22256,10200
22256,10300
22257,10000
22257,10200
22257,10400
22258,10000
22258,10100
22258,10400
22259,10000
22259,10300
22260,10000
22260,10700
22261,10000
22261,10700
22262,10000
22262,10200
22262,10400
22263,10000
22263,10200
22264,10000
22264,10200
22265,10000
22265,10200
22265,10400
22266,10000
22266,10100
22266,10400
22267,10000
22267,10100
22268,10000
22268,10100
22269,10000
22269,10300
22270,10000
22270,10100
22271,10000
22271,10200
22271,10500
22272,10000
22272,10300
22273,10000
22273,10100
22274,10000
22274,10200
22274,11000
22275,10000
22275,10100
22275,11000
22276,10000
22276,10700
22277,10000
22277,10700
22278,50000
22278,50100
22279,10000
22279,10200
22279,10500
22280,10000
22280,10200
22280,10500
22281,10000
22281,10200
22281,10500
22282,10000
22282,10200
22282,10500
22283,10000
22283,10200
22283,10500
22284,150000
22284,150400
22285,150000
22285,150400
22286,40000
22286,40500
22286,40800
22287,10000
22287,10100
22288,10000
22288,10100
22288,10200
22289,100000
22289,100100
22290,90000
22290,90100
22291,100000
22291,100100
22292,40300
22292,40400
22293,100000
22293,100100
22294,100000
22294,100100
22295,40000
22295,60600
22296,40300
22296,40400
22297,40000
22297,40300
22297,40400
22298,90000
22298,90100
22299,10000
22299,10100
22299,10200
22300,10100
22300,10200
22300,10700
22301,10000
22301,11000
22302,10000
22302,10100
22302,10200
22302,110000
22302,110100
22303,10000
22303,10100
22303,10700
22303,10900
22303,11000
22304,10000
22304,10100
22304,10200
22304,10300
22304,10600
22304,10700
22304,10800
22304,11000
22305,70000
22306,70000
22307,70000
22308,70000
22309,70000
22310,10000
22310,10100
22310,10200
22310,10300
22310,10600
22310,10700
22310,10800
22310,11000
22311,40000
22311,40600
22312,10000
22312,10700
22313,40000
22313,40700
22314,40000
22314,40700
22315,40000
22315,40800
22316,90000
22316,90500
22317,90000
22317,90500
22318,60000
22318,60100
22319,60000
22319,60600
22320,90000
22320,90500
22321,40000
22321,40500
22322,90000
22322,90300
22322,90400
22323,90000
22323,90300
22323,90400
22324,100000
22324,100400
22325,60000
22325,60700
22326,10000
22326,10300
22327,10000
22327,10100
22327,10200
22327,11000
22328,40000
22328,40600
22329,140000
22329,140100
22330,70000
22331,10000
22331,10100
22331,10200
22332,30000
22333,100000
22333,100200
22334,30000
22335,60000
22335,60400
22336,40000
22336,40400
22337,100000
22337,100100
22338,100000
22338,100100
22339,40000
22339,40500
22340,10000
22340,10100
22340,10200
22340,10300
22340,10400
22340,10500
22340,10600
22340,10700
22340,10800
22340,10900
22340,11000
22340,30000
22340,40000
22340,40100
22340,40300
22340,40400
22340,40500
22340,40600
22340,40700
22340,40800
22340,60000
22340,60100
22340,60700
22340,90000
22340,90200
22340,90300
22340,90400
22340,90500
22340,100000
22340,100100
22340,100300
22340,100400
22340,110000
22340,110100
22340,110300
22340,110500
22340,140000
22340,140100
22341,10000
22341,10800
22341,150000
22341,150700
22342,10000
22342,10800
22342,150000
22342,150700
22343,150000
22343,150700
22344,30000
22345,110000
22345,110100
22345,110200
22345,110300
22345,110400
22345,110500
22346,10000
22346,10100
22346,11000
22347,80000
22348,30000
22348,40000
22348,40700
22348,40800
22348,50000
22348,50100
22348,80000
22348,90000
22348,90200
22348,90300
22348,90400
22348,90600
22348,100000
22348,100200
22348,100300
22348,100400
22348,110000
22348,110300
22348,110400
22348,110500
22349,30000
22349,40000
22349,40700
22349,40800
22349,50000
22349,50100
22349,80000
22349,90000
22349,90200
22349,90300
22349,90400
22349,90600
22349,100000
22349,100200
22349,100300
22349,100400
22349,110000
22349,110300
22349,110400
22349,110500
22350,130000
22350,130200
22351,150000
22351,150500
22352,10000
22352,10500
22353,40000
22353,40800
22354,50000
22354,50100
22355,50000
22355,50100
22356,50000
22356,50100
22357,50000
22357,50100
22358,150000
22358,150100
22358,150200
22358,150300
22358,150400
22358,150500
22358,150600
22359,150000
22359,150500
22360,10000
22360,10100
22360,10200
22360,11000
22361,100000
22361,100100
22362,20000
22362,60000
22362,60700
22363,60000
22363,60700
22363,110000
22363,110100
22363,110200
22363,110300
22363,110400
22363,110500
22364,60000
22364,60700
22364,110000
22364,110100
22364,110300
22365,60000
22365,60700
22366,110000
22366,110400
22367,110000
22367,110300
22368,110000
22368,110300
22369,110000
22369,110100
22370,110000
22370,110300
22371,110000
22371,110100
22372,110000
22372,110300
22373,110000
22373,110300
22374,60000
22374,60700
22374,110000
22374,110100
22374,110200
22374,110300
22374,110400
22374,110500
22375,60000
22375,60700
22375,110000
22375,110100
22375,110200
22375,110300
22375,110400
22375,110500
22376,110000
22376,110300
22377,110000
22377,110300
22378,110000
22378,110300
22379,110000
22379,110300
22380,110000
22380,110300
22381,60000
22381,60700
22381,110000
22381,110100
22381,110200
22381,110300
22381,110400
22381,110500
22382,60000
22382,60700
22383,110000
22383,110100
22384,110000
22384,110100
22385,110000
22385,110100
22386,110000
22386,110500
22387,60000
22387,60700
22387,110000
22387,110100
22387,110200
22387,110300
22387,110400
22387,110500
22388,110000
22388,110300
22389,40000
22389,40500
22390,40000
22390,40500
22391,70000
22392,70000
22393,120000
22393,120100
22393,120200
22393,120300
22394,120000
22394,120100
22394,120200
22394,120300
22395,120000
22395,120100
22395,120200
22395,120300
22396,150000
22396,150500
22397,90000
22397,90500
22398,110000
22398,110100
22399,110000
22399,110100
22400,110000
22400,110100
22400,110300
22401,10000
22401,10900
22402,110000
22402,110100
22403,110000
22403,110100
22404,70000
22405,10000
22405,10700
22406,10000
22406,10100
22407,60000
22407,60400
22408,10000
22408,10100
22408,10200
22408,10300
22408,10400
22408,10500
22408,10600
22408,10700
22408,10800
22408,10900
22408,11000
22408,30000
22408,40000
22408,40100
22408,40200
22408,40300
22408,40400
22408,40500
22408,40600
22408,40700
22408,40800
22408,50000
22408,50100
22408,60000
22408,60700
22408,90000
22408,90200
22408,90300
22408,90400
22408,90500
22408,90600
22408,100000
22408,100100
22408,100200
22408,100400
22408,110000
22408,110100
22408,140000
22408,140100
22409,10000
22409,10900
22410,10000
22410,10100
22410,10200
22410,10300
22410,10600
22410,10700
22410,10800
22410,110000
22410,110100
22411,10000
22411,10300
22412,10000
22412,10900
22412,60000
22412,60100
22412,90000
22412,90400
22413,10000
22413,10900
22413,70000
22413,90000
22413,90400
22414,10000
22414,10100
22414,10200
22414,60000
22414,60200
22415,10000
22415,10900
22415,70000
22415,90000
22415,90400
22416,10000
22416,10700
22417,10000
22417,10100
22417,10200
22418,10000
22418,10700
22418,110000
22418,110100
22419,10000
22419,10100
22419,10200
22419,10300
22419,10600
22419,10700
22419,10800
22419,110000
22419,110100
22420,10000
22420,10900
22420,70000
22420,90000
22420,90400
22421,10000
22421,10600
22422,10000
22422,10600
22423,10000
22423,10600
22424,150000
22424,150100
22425,150000
22425,150100
22426,150000
22426,150100
22427,150000
22427,150100
22428,150000
22428,150500
22429,150000
22429,150500
22430,70000
22431,70000
22432,10000
22432,10100
22432,10200
22432,10300
22432,10600
22432,10700
22432,10800
22432,110000
22432,110100
22433,150000
22433,150400
22434,150000
22434,150400
22435,10000
22435,10100
22435,10200
22435,90000
22435,90500
22436,150000
22436,150500
22437,150000
22437,150500
22438,150000
22438,150500
22439,150000
22439,150500
22440,150000
22440,150500
22441,150000
22441,150500
22442,150000
22442,150500
22443,150000
22443,150500
22444,150000
22444,150500
22444,150600
22445,150000
22445,150500
22446,150000
22446,150500
22447,150000
22447,150500
22448,30000
22449,30000
22450,30000
22451,30000
22452,30000
22453,30000
22454,30000
22455,30000
22456,30000
22457,30000
22458,60000
22458,60400
22459,20000
22460,40000
22460,40800
22461,120000
22461,120100
22462,120000
22462,120100
22463,120000
22463,120100
22464,120000
22464,120100
22465,150000
22465,150300
22466,100000
22466,100100
22466,100400
22467,100000
22467,100100
22467,100400
22468,30000
22469,140000
22469,140100
22470,140000
22470,140100
22471,60000
22471,60700
22472,60000
22472,60700
22473,60000
22473,60700
22474,60000
22474,60700
22475,110000
22475,110100
22476,110000
22476,110100
22477,110000
22477,110100
22478,40000
22478,40700
22479,40000
22479,40700
22480,40000
22480,40700
22481,150000
22481,150700
22482,150000
22482,150700
22483,10000
22483,10300
22484,90000
22484,90300
22484,90400
22485,90000
22485,90300
22485,90400
22486,90000
22486,90500
22487,90000
22487,90500
22488,90000
22488,90500
22489,10000
22489,10200
22489,10400
22490,40000
22490,40600
22491,120000
22491,120300
22492,120000
22492,120100
22492,120200
22492,120300
22493,120000
22493,120300
22494,40000
22494,40800
22495,40000
22495,40800
22496,100000
22496,100400
22497,100000
22497,100400
22498,40000
22498,40700
22498,40800
22498,100000
22498,100100
22498,100200
22498,100300
22498,100400
22498,110000
22498,110300
22498,110500
22499,100000
22499,100100
22499,100200
22500,100000
22500,100100
22500,100200
22500,100400
22501,100000
22501,100400
22502,100000
22502,100400
22503,90000
22503,90500
22504,100000
22504,100200
22505,100000
22505,100400
22506,50000
22506,50100
22507,90000
22507,90200
22508,10000
22508,10200
22508,10400
22509,10000
22509,10700
22510,100000
22510,100100
22511,40000
22511,40800
22512,10000
22512,10100
22512,10200
22512,10300
22512,10400
22512,10500
22512,10600
22512,10700
22512,10800
22512,10900
