OfferID,ShopID
26000,3767
26210,3768
26211,3769
26000,3770
26000,3771
26212,3772
26213,3773
26214,3774
26215,3775
26000,3776
26216,3777
26000,3778
26217,3779
26218,3780
26219,3781
26193,3782
26000,3783
26000,3784
26220,3785
26000,3786
26221,3787
26222,3788
26000,3789
26000,3790
26000,3791
26223,3792
26224,3793
26000,3794
26000,3795
26000,3796
26225,3797
26226,3798
26227,3799
26000,3800
26000,3801
26000,3802
26000,3803
26228,3804
26183,3805
26024,3806
26098,3807
26229,3808
26000,3809
26000,3810
26000,3811
26230,3812
26231,3813
26000,3814
26000,3815
26232,3816
26233,3817
26000,3818
26234,3819
26069,3820
26000,3821
26235,3822
26000,3823
26236,3824
26237,3825
26000,3826
26000,3827
26000,3828
26000,3829
26088,3830
26238,3831
26000,3832
26000,3833
26000,3834
26000,3835
26239,3836
26183,3837
26024,3838
26240,3839
26241,3840
26242,3841
26243,3842
26244,3843
26245,3844
26246,3845
26000,3846
26247,3847
26000,3848
26248,3849
26249,3850
26250,3851
26251,3852
26252,3853
26253,3854
26000,3855
26254,3856
26000,3857
26024,3858
26000,3859
26000,3860
26000,3861
26255,3862
26016,3863
26256,3864
26257,3865
26000,3866
26258,3867
26259,3868
26000,3869
26260,3870
26261,3871
26262,3872
26263,3873
26264,3874
26265,3875
26266,3876
26267,3877
26000,3878
26268,3879
26016,3880
26000,3881
26000,3882
26000,3883
26000,3884
26016,3885
26269,3886
26000,3887
26000,3888
26000,3889
26270,3890
26271,3891
26272,3892
26193,3893
26257,3894
26273,3895
26274,3896
26069,3897
26275,3898
26276,3899
26000,3900
26000,3901
26260,3902
26000,3903
26277,3904
26278,3905
26000,3906
26098,3907
26279,3908
26000,3909
26280,3910
26000,3911
26281,3912
26000,3913
26282,3914
26283,3915
26275,3916
26000,3917
26024,3918
26033,3919
26284,3920
26285,3921
26286,3922
26000,3923
26000,3924
26287,3925
26288,3926
26289,3927
26000,3928
26000,3929
26024,3930
26290,3931
26000,3932
26291,3933
26282,3934
26000,3935
26292,3936
26293,3937
26000,3938
26294,3939
26295,3940
26296,3941
26297,3942
26198,3943
26000,3944
26000,3945
26131,3946
26299,3947
26183,3948
26000,3949
26300,3950
26000,3951
26301,3952
26000,3953
26000,3954
26302,3955
26000,3956
26000,3957
26000,3958
26024,3959
26000,3960
26303,3961
26304,3962
26305,3963
26306,3964
26098,3965
26307,3966
26000,3967
26016,3968
26000,3969
26000,3970
26308,3971
26033,3972
26309,3973
26000,3974
26310,3975
26000,3976
26024,3977
26050,3978
26311,3979
26000,3980
26284,3981
26016,3982
26311,3983
26312,3984
26313,3985
26000,3986
26000,3987
26000,3988
26000,3989
26000,3990
26000,3991
26000,3992
26000,3993
26314,3994
26315,3995
26316,3996
26317,3997
26318,3998
26319,3999
26320,4000
26321,4001
26000,4002
26322,4003
26323,4004
26000,4005
26000,4006
26000,4007
26324,4008
26324,4009
26324,4010
26000,4011
26324,4012
26000,4013
26132,4014
26000,4015
26000,4016
26000,4017
26325,4018
26326,4019
26327,4020
26325,4021
26098,4022
26325,4023
26000,4024
26098,4025
26050,4026
26000,4027
26272,4028
26000,4029
26328,4030
26000,4031
26098,4032
26024,4033
26000,4034
26000,4035
26000,4036
26329,4037
26000,4038
26000,4039
26000,4040
26000,4041
26000,4042
26000,4043
26330,4044
26024,4045
26000,4046
26000,4047
26331,4048
26332,4049
26332,4050
26333,4051
26334,4052
26000,4053
26069,4054
26335,4055
26336,4056
26337,4057
26338,4058
26339,4059
26340,4060
26341,4061
26342,4062
26000,4063
26343,4064
26344,4065
26345,4066
26346,4067
26000,4068
26347,4069
26348,4070
26349,4071
26350,4072
26351,4073
26000,4074
26352,4075
26353,4076
26354,4077
26000,4078
26355,4079
26356,4080
26357,4081
26358,4082
26359,4083
26000,4084
26000,4085
26024,4086
26098,4087
26000,4088
26000,4089
26000,4090
26360,4091
26361,4092
26132,4093
26000,4094
26000,4095
26000,4096
26362,4097
26363,4098
26364,4099
26000,4100
26000,4101
26000,4102
26000,4103
26365,4104
26000,4105
26000,4106
26366,4107
26367,4108
26368,4109
26364,4110
26369,4111
26370,4112
26000,4113
26000,4114
26000,4115
26330,4116
26000,4117
26000,4118
26371,4119
26372,4120
26373,4121
26374,4122
26000,4123
26000,4124
26000,4125
26000,4126
26000,4127
26000,4128
26132,4129
26000,4130
26000,4131
26375,4132
26000,4133
26000,4134
26098,4135
26000,4136
26050,4137
26050,4138
26050,4139
26050,4140
26050,4141
26050,4142
26050,4143
26000,4144
26000,4145
26000,4146
26000,4147
26000,4148
26000,4149
26000,4150
26098,4151
26050,4152
26000,4153
26000,4154
26000,4155
26000,4156
26000,4157
26000,4158
26000,4159
26000,4160
26376,4161
26377,4162
26000,4163
26000,4164
26000,4165
26000,4166
26276,4167
26050,4168
26378,4169
26379,4170
26380,4171
26381,4172
26272,4173
26382,4174
26383,4175
26384,4176
26385,4177
26386,4178
26387,4179
26388,4180
26388,4181
26000,4182
26000,4183
26389,4184
26390,4185
26391,4186
26392,4187
26050,4188
26393,4189
26000,4190
26000,4191
26000,4192
26024,4193
26000,4194
26050,4195
26272,4196
26000,4197
26394,4198
26395,4199
26396,4200
26000,4201
26397,4202
26000,4203
26000,4204
26000,4205
26024,4206
26398,4207
26399,4208
26400,4209
26401,4210
26402,4211
26000,4212
26000,4213
26000,4214
26403,4215
26404,4216
26120,4217
26405,4218
26406,4219
26407,4220
26408,4221
26409,4222
26410,4223
26411,4224
26412,4225
26413,4226
26414,4227
26415,4228
26416,4229
26417,4230
26418,4231
26419,4232
26420,4233
26421,4234
26422,4235
26423,4236
26424,4237
26425,4238
26000,4239
26000,4240
26000,4241
26426,4242
26000,4243
26000,4244
26427,4245
26000,4246
26428,4247
26024,4248
26000,4249
26429,4250
26430,4251
26431,4252
26432,4253
26433,4254
26434,4255
26000,4256
26435,4257
26436,4258
26437,4259
26438,4260
26439,4261
26440,4262
26000,4263
26441,4264
26442,4265
26443,4266
26444,4267
26445,4268
26446,4269
26000,4270
26000,4271
26447,4272
26448,4273
26449,4274
26450,4275
26451,4276
26452,4277
26000,4278
26000,4279
26453,4280
26454,4281
26455,4282
26456,4283
26000,4284
26000,4285
26457,4286
26000,4287
26458,4288
26000,4289
26459,4290
26460,4291
26461,4292
26000,4293
26462,4294
26463,4295
26458,4296
26464,4297
26387,4298
26466,4299
26466,4300
26000,4301
26000,4302
26467,4303
26468,4304
26000,4305
26000,4306
26469,4307
26470,4308
26471,4309
26472,4310
26473,4311
26474,4312
26475,4313
26476,4314
26477,4315
26478,4316
26479,4317
26480,4318
26481,4319
26482,4320
26000,4321
26000,4322
26000,4323
26483,4324
26484,4325
26050,4326
26485,4327
26000,4328
26098,4329
26486,4330
26466,4331
26000,4332
26487,4333
26488,4334
26489,4335
26490,4336
26491,4337
26492,4338
26493,4339
26494,4340
26000,4341
26495,4342
26000,4343
26496,4344
26497,4345
26498,4346
26499,4347
26500,4348
26501,4349
26502,4350
26503,4351
26504,4352
26505,4353
26506,4354
26507,4355
26508,4356
26509,4357
26510,4358
26511,4359
26512,4360
26513,4361
26514,4362
26000,4363
26000,4364
26515,4365
26516,4366
26517,4367
26000,4368
26518,4369
26000,4370
26519,4371
26520,4372
26493,4373
26466,4374
26521,4375
26000,4376
26522,4377
26523,4378
26000,4379
26524,4380
26000,4381
26525,4382
26526,4383
26527,4384
26528,4385
26529,4386
26530,4387
26531,4388
26000,4389
26471,4390
26000,4391
26532,4392
26533,4393
26534,4394
26535,4395
26536,4396
26537,4397
26538,4398
26539,4399
26540,4400
26541,4401
26000,4402
26542,4403
26387,4404
26543,4405
26000,4406
26544,4407
26545,4408
26546,4409
26547,4410
26548,4411
26549,4412
26000,4413
26550,4414
26551,4415
26000,4416
26000,4417
26552,4418
26515,4419
26553,4420
26000,4421
26554,4422
26555,4423
26556,4424
26557,4425
26558,4426
26000,4427
26544,4428
26559,4429
26560,4430
26561,4431
26562,4432
26000,4433
26000,4434
26563,4435
26564,4436
26000,4437
26565,4438
26000,4439
26566,4440
26567,4441
26568,4442
26569,4443
26570,4444
26571,4445
26572,4446
26573,4447
26574,4448
26575,4449
26576,4450
26577,4451
26578,4452
26579,4453
26580,4454
26000,4455
26581,4456
26582,4457
26000,4458
26583,4459
26584,4460
26000,4461
26585,4462
26586,4463
26587,4464
26588,4465
26589,4466
26590,4467
26591,4468
26592,4469
26593,4470
26594,4471
26595,4472
26000,4473
26000,4474
26000,4475
26000,4476
26000,4477
26000,4478
26000,4479
26596,4480
26597,4481
26598,4482
26599,4483
26069,4484
26600,4485
26601,4486
26602,4487
26603,4488
26604,4489
26605,4490
26606,4491
26000,4492
26000,4493
26000,4494
26607,4495
26000,4496
26000,4497
26000,4498
26608,4499
26000,4500
26000,4501
26000,4502
26000,4503
26000,4504
26000,4505
26000,4506
26000,4507
26000,4508
26000,4509
26000,4510
26000,4511
26000,4512
26000,4513
26098,4514
26098,4515
26098,4516
26098,4517
26016,4518
26000,4519
26000,4520
26000,4521
26609,4522
26610,4523
26611,4524
26000,4525
26000,4526
26000,4527
26050,4528
26612,4529
26613,4530
26000,4531
26000,4532
26000,4533
26614,4534
26072,4535
26615,4536
26616,4537
26016,4538
26000,4539
26617,4540
26618,4541
26014,4542
26619,4543
26620,4544
26016,4545
26050,4546
26016,4547
26016,4548
26621,4549
26024,4550
26000,4551
26622,4552
26623,4553
26000,4554
26000,4555
26000,4556
26000,4557
26000,4558
26000,4559
26098,4560
26016,4561
26016,4562
26624,4563
26625,4564
26261,4565
26000,4566
26000,4567
26000,4568
26330,4569
26330,4570
26000,4571
26000,4572
26627,4573
26628,4574
26000,4575
26629,4576
26630,4577
26631,4578
26632,4579
26633,4580
26634,4581
26635,4582
26000,4583
26016,4584
26000,4585
26636,4586
26637,4587
26638,4588
26639,4589
26640,4590
26641,4591
26000,4592
26642,4593
26643,4594
26644,4595
26645,4596
26000,4597
26000,4598
26646,4599
26000,4600
26000,4601
26647,4602
26458,4603
26024,4604
26648,4605
26649,4606
26120,4607
26098,4608
26544,4609
26000,4610
26000,4611
26000,4612
26650,4613
26651,4614
26272,4615
26652,4616
26653,4617
26654,4618
26137,4619
26024,4620
26000,4621
26000,4622
26408,4623
26795,4624
26795,4625
26796,4626
26800,4627
26800,4628
26800,4629
26800,4630
26800,4631
26803,4632
26803,4633
26803,4634
26805,4635
26811,4636
26811,4637
26811,4638
26811,4639
26811,4640
26811,4641
26811,4642
26813,4643
29457,4643
26814,4644
26814,4645
26814,4646
26814,4647
26814,4648
26816,4650
29453,4650
34211,4650
26816,4651
29453,4651
34211,4651
26817,4653
26818,4654
26819,4655
26820,4656
26820,4657
26820,4658
26821,4659
26821,4660
26821,4661
26821,4662
26821,4663
26822,4664
26823,4665
26827,4666
26827,4667
26827,4668
26827,4669
26830,4670
26831,4671
26832,4672
26833,4673
26834,4674
26835,4675
26836,4676
26837,4677
26838,4678
26839,4679
26840,4680
26841,4681
26842,4682
26844,4683
26845,4684
26846,4685
26847,4686
26848,4687
26849,4688
26850,4689
26851,4690
27113,4691
27169,4692
27170,4693
27171,4694
27172,4695
27173,4696
27174,4697
27175,4698
27176,4699
27177,4700
53830,4700
27178,4701
27179,4702
27180,4703
27285,4704
27286,4705
27287,4706
27288,4707
27289,4708
27290,4709
27291,4710
52327,4710
27292,4711
27293,4712
27294,4713
27295,4714
27296,4715
27297,4716
27298,4717
27299,4718
27300,4719
27301,4720
27302,4721
27303,4722
27304,4723
27305,4724
27306,4725
27307,4726
27308,4727
27309,4728
27310,4729
27311,4730
27312,4731
27313,4732
27314,4733
27315,4734
27316,4735
27317,4736
27318,4737
27319,4738
27320,4739
27322,4740
27323,4741
27324,4742
27325,4743
27326,4744
27327,4745
27328,4746
27329,4747
27330,4748
27331,4749
27332,4750
27630,4751
27631,4752
27632,4753
27633,4754
27634,4755
27800,4900
27801,4901
27802,4902
27803,4903
27804,4904
27805,4905
27806,4906
27807,4907
27808,4908
27809,4909
27810,4910
27811,4911
27812,4912
27813,4913
27814,4914
27815,4915
27816,4916
27817,4917
27818,4918
27819,4919
27820,4920
27821,4921
27822,4922
27823,4923
27824,4924
27825,4925
27826,4926
27827,4927
27828,4928
27829,4929
27830,4930
27831,4931
27832,4932
27833,4933
27834,4934
27835,4935
27836,4936
27837,4937
27838,4938
27839,4939
27840,4940
27841,4941
27842,4942
27843,4943
27844,4944
27845,4945
27846,4946
27847,4947
27848,4948
27849,4949
27850,4950
27851,4951
27852,4952
27853,4953
27854,4954
27855,4955
27856,4956
27857,4957
27858,4958
27859,4959
27860,4960
27861,4961
27862,4962
27863,4963
27864,4964
27865,4965
27866,4966
27867,4967
27868,4968
27869,4969
27870,4970
27871,4971
27872,4972
27873,4973
27874,4974
27875,4975
27876,4976
27877,4977
27878,4978
27879,4979
27880,4980
27881,4981
27882,4982
27883,4983
27884,4984
27885,4985
27886,4986
27887,4987
27888,4988
27889,4989
27890,4990
27891,4991
27892,4992
27893,4993
27894,4994
27895,4995
27896,4996
27897,4997
27898,4998
27899,4999
27900,5000
27901,5001
27902,5002
27903,5003
27904,5004
27905,5005
27906,5006
27907,5007
27908,5008
27909,5009
27910,5010
27911,5011
27912,5012
27913,5013
27914,5014
27915,5015
27916,5016
27917,5017
27918,5018
27919,5019
27920,5020
27921,5021
27922,5022
27923,5023
27924,5024
27925,5025
27926,5026
27927,5027
27928,5028
27929,5029
27930,5030
27931,5031
27932,5032
27933,5033
27934,5034
27935,5035
27936,5036
27937,5037
27938,5038
27939,5039
27940,5040
27941,5041
27942,5042
27943,5043
27944,5044
27945,5045
27946,5046
27947,5047
27948,5048
27949,5049
27950,5050
27951,5051
27952,5052
27953,5053
27954,5054
27955,5055
27956,5056
27957,5057
27958,5058
27959,5059
27960,5060
27961,5061
27962,5062
27963,5063
27964,5064
27965,5065
27966,5066
27967,5067
27968,5068
27969,5069
27970,5070
27971,5071
27972,5072
27973,5073
27974,5074
27975,5075
27976,5076
27977,5077
27978,5078
27979,5079
27980,5080
27981,5081
27982,5082
27983,5083
27984,5084
27985,5085
27986,5086
27987,5087
27988,5088
27989,5089
27990,5090
27991,5091
27992,5092
27993,5093
27994,5094
27995,5095
27996,5096
27997,5097
27998,5098
27999,5099
28000,5100
28001,5101
28002,5102
28003,5103
28004,5104
28005,5105
28006,5106
28007,5107
28008,5108
28009,5109
28010,5110
28011,5111
28012,5112
28013,5113
28014,5114
28015,5115
28016,5116
28017,5117
28018,5118
28019,5119
28020,5120
28021,5121
28022,5122
28023,5123
28024,5124
28025,5125
28026,5126
28027,5127
28028,5128
28029,5129
28030,5130
28031,5131
28032,5132
28033,5133
28034,5134
28035,5135
28036,5136
28037,5137
28038,5138
28039,5139
28040,5140
28041,5141
28042,5142
28043,5143
28044,5144
28045,5145
28046,5146
28047,5147
28048,5148
28049,5149
28050,5150
28051,5151
28052,5152
28053,5153
28054,5154
28055,5155
28056,5156
28057,5157
28058,5158
28059,5159
28060,5160
28061,5161
28062,5162
28063,5163
28064,5164
28065,5165
28066,5166
28067,5167
28068,5168
28069,5169
28070,5170
28071,5171
28072,5172
28073,5173
28074,5174
28075,5175
28076,5176
28077,5177
28078,5178
28079,5179
28080,5180
28081,5181
28082,5182
28083,5183
28084,5184
28085,5185
28086,5186
28087,5187
28088,5188
28089,5189
28090,5190
28091,5191
28092,5192
28093,5193
28094,5194
28095,5195
28096,5196
28097,5197
28098,5198
28099,5199
28100,5200
28101,5201
28102,5202
28103,5203
28104,5204
28105,5205
28106,5206
28107,5207
28108,5208
28109,5209
28110,5210
28111,5211
28112,5212
28113,5213
28114,5214
28115,5215
28116,5216
28117,5217
28118,5218
28119,5219
28120,5220
28121,5221
28122,5222
28123,5223
28124,5224
28125,5225
28126,5226
28127,5227
28128,5228
28129,5229
28130,5230
28131,5231
28132,5232
28133,5233
28134,5234
28135,5235
28136,5236
28137,5237
28138,5238
28139,5239
28140,5240
28141,5241
28142,5242
28143,5243
28144,5244
28145,5245
28146,5246
28147,5247
28148,5248
28149,5249
28150,5250
28151,5251
28152,5252
28153,5253
28154,5254
28155,5255
28156,5256
28157,5257
28158,5258
28159,5259
28160,5260
28161,5261
28162,5262
28163,5263
28164,5264
28165,5265
28166,5266
28167,5267
28168,5268
28169,5269
28170,5270
28171,5271
28172,5272
28173,5273
28174,5274
28175,5275
28176,5276
28177,5277
28178,5278
28179,5279
28180,5280
28181,5281
28182,5282
28183,5283
28184,5284
28185,5285
28186,5286
28187,5287
28188,5288
28189,5289
28190,5290
28191,5291
28192,5292
28193,5293
28194,5294
28195,5295
28196,5296
28197,5297
28198,5298
28199,5299
28200,5300
28201,5301
28202,5302
28203,5303
28204,5304
28205,5305
28206,5306
28207,5307
28208,5308
28209,5309
28210,5310
28211,5311
28212,5312
28213,5313
28214,5314
28215,5315
28216,5316
28217,5317
28218,5318
28219,5319
28220,5320
28221,5321
28222,5322
28223,5323
28224,5324
28225,5325
28226,5326
28227,5327
28228,5328
28229,5329
28230,5330
28231,5331
28232,5332
28233,5333
28234,5334
28235,5335
28236,5336
28237,5337
28238,5338
28239,5339
28240,5340
28241,5341
28242,5342
28243,5343
28244,5344
28245,5345
28246,5346
28247,5347
28248,5348
28249,5349
28250,5350
28251,5351
28252,5352
28253,5353
28254,5354
28255,5355
28256,5356
28257,5357
28258,5358
28259,5359
28260,5360
28261,5361
28262,5362
28263,5363
28264,5364
28265,5365
28266,5366
28267,5367
28268,5368
28269,5369
28270,5370
28271,5371
28272,5372
28273,5373
28274,5374
28275,5375
28276,5376
28277,5377
28278,5378
28279,5379
28280,5380
28281,5381
28282,5382
28283,5383
28284,5384
28285,5385
28286,5386
28287,5387
28288,5388
28289,5389
28290,5390
28291,5391
28292,5392
28293,5393
28294,5394
28295,5395
28296,5396
28297,5397
28298,5398
28299,5399
28300,5400
28301,5401
28302,5402
28303,5403
28304,5404
28305,5405
28306,5406
28307,5407
28308,5408
28309,5409
28310,5410
28311,5411
28312,5412
28313,5413
28314,5414
28315,5415
28316,5416
28317,5417
28318,5418
28319,5419
28320,5420
28321,5421
28322,5422
28323,5423
28324,5424
28325,5425
28326,5426
28327,5427
28328,5428
28329,5429
28330,5430
28331,5431
28332,5432
28333,5433
28334,5434
28335,5435
28336,5436
28337,5437
28338,5438
28339,5439
28340,5440
28341,5441
28342,5442
28343,5443
28344,5444
28345,5445
28346,5446
28347,5447
28348,5448
28349,5449
28350,5450
28351,5451
28352,5452
28353,5453
28354,5454
28355,5455
28356,5456
28357,5457
28358,5458
28359,5459
28360,5460
28361,5461
28362,5462
28363,5463
28364,5464
28365,5465
28366,5466
28367,5467
28368,5468
28369,5469
28370,5470
28371,5471
28372,5472
28373,5473
28374,5474
28375,5475
28376,5476
28377,5477
28378,5478
28379,5479
28380,5480
28381,5481
28382,5482
28383,5483
28384,5484
28385,5485
28386,5486
28387,5487
28388,5488
28389,5489
28390,5490
28391,5491
28392,5492
28393,5493
28394,5494
28501,5495
28502,5496
48595,5496
28503,5497
28504,5498
28505,5499
28507,5500
28508,5501
28509,5502
28510,5503
28511,5504
28512,5505
28513,5506
28514,5507
48256,5507
28515,5508
28516,5509
28517,5510
28518,5511
28519,5512
28520,5513
28521,5514
28522,5515
28523,5516
28524,5517
28525,5518
28618,5519
28619,5520
28620,5521
28621,5522
28622,5523
28623,5524
28632,5525
28632,5526
28633,5527
28634,5528
28635,5529
28637,5530
28638,5531
28641,5532
28645,5533
28646,5534
28647,5535
28732,5536
28733,5537
28734,5538
28735,5539
28736,5540
28738,5541
28739,5542
28740,5543
28741,5544
28742,5545
28746,5546
28747,5547
28748,5548
28749,5549
28750,5550
28751,5551
28752,5552
28753,5553
28754,5554
28755,5555
28756,5556
28757,5557
28758,5558
28759,5559
28763,5560
28764,5561
28765,5562
53999,5562
28766,5563
28767,5564
28768,5565
28769,5566
28770,5567
28771,5568
28772,5569
28773,5570
28938,5571
28939,5572
28940,5573
28941,5574
28942,5575
28943,5576
28944,5577
29065,5578
29066,5579
29067,5580
29068,5581
29069,5582
29070,5583
29071,5584
29072,5585
29073,5586
29074,5587
29075,5588
29077,5590
29078,5591
29079,5592
29080,5593
29081,5594
29082,5595
29083,5596
29084,5597
29085,5598
29086,5599
29095,5616
29097,5621
29098,5622
29244,5623
29245,5624
29246,5625
29247,5626
29248,5627
29249,5628
29335,5629
29250,5630
29254,5632
29331,5633
29335,5635
29335,5636
29335,5637
29337,5642
34462,5642
29338,5643
29442,5644
29442,5645
29442,5646
29442,5647
29442,5648
29442,5649
29442,5650
29446,5651
29447,5652
29449,5653
29450,5654
29456,5655
29477,5656
29478,5657
29479,5658
29480,5659
29481,5660
29482,5661
29483,5662
29485,5663
29486,5664
29487,5665
29488,5666
29489,5667
29490,5668
29491,5669
29492,5670
29495,5671
29496,5672
29497,5673
50806,5673
29498,5674
50805,5674
29499,5675
29500,5676
29501,5677
29502,5678
29503,5679
29504,5680
29505,5681
29510,5682
29511,5683
29512,5684
29513,5685
29514,5686
29515,5687
29516,5688
30058,5689
30060,5690
30062,5691
30063,5692
30064,5693
30065,5694
30069,5695
30070,5696
30071,5697
30247,5698
30251,5699
30451,5700
30452,5701
30453,5702
30454,5703
30455,5704
30456,5705
30457,5706
50479,5706
30458,5707
30459,5708
30460,5709
30462,5710
30599,5711
30600,5712
30601,5713
30602,5714
30603,5715
30604,5716
30605,5717
30607,5718
30608,5719
30609,5720
30610,5721
30611,5722
30616,5723
30617,5724
30618,5725
30619,5726
30620,5727
30621,5728
30622,5729
30624,5730
30937,5731
30938,5732
30939,5733
30940,5734
30941,5735
48569,5735
30942,5736
30943,5737
30944,5738
30945,5739
31207,5740
31208,5741
31209,5742
31210,5743
31211,5744
31212,5745
31213,5746
31214,5747
31309,5748
31310,5749
31311,5750
31312,5751
31314,5752
31315,5753
31542,5754
31720,5755
31721,5756
48583,5756
31722,5757
31723,5758
31815,5759
31872,5760
31874,5761
31875,5762
31876,5763
31877,5764
31878,5765
31880,5766
31881,5767
31887,5768
31888,5769
31889,5770
31891,5771
48253,5771
32066,5772
32146,5773
32154,5774
32155,5775
32157,5776
32318,5777
32319,5778
32320,5779
32322,5780
32323,5781
32324,5782
32325,5783
32326,5784
32327,5785
32328,5786
50484,5786
32329,5787
32330,5789
32388,5790
32389,5791
32390,5792
49157,5792
32391,5793
32516,5794
32517,5795
32586,5796
32587,5797
32588,5798
32589,5799
32590,5800
32591,5801
32592,5802
32690,5803
32691,5804
32773,5805
32774,5806
32775,5807
32776,5808
32777,5809
32778,5810
32781,5811
32782,5812
32830,5813
32831,5814
32832,5815
32833,5816
32834,5817
32835,5818
32836,5819
32837,5820
49179,5820
49180,5820
32838,5821
32839,5822
32998,5823
32999,5824
33000,5825
33001,5826
49176,5826
33002,5827
50804,5827
33067,5828
33068,5829
33305,5830
33306,5831
33307,5832
33309,5833
33310,5834
33311,5835
33312,5836
33313,5837
33314,5838
33433,5839
33434,5840
33435,5841
33436,5842
33437,5843
33438,5844
33439,5845
33440,5846
33746,5847
33747,5848
33748,5849
33749,5850
33750,5851
33751,5852
33752,5853
33795,5854
33795,5855
33795,5856
33796,5866
33797,5867
33876,5868
33877,5869
33878,5870
52324,5870
33879,5871
33880,5872
33881,5873
33882,5874
33883,5875
33884,5876
33885,5878
33886,5879
33887,5880
33888,5881
33889,5882
33890,5883
33891,5884
33892,5885
33893,5886
33894,5887
33895,5888
33964,5889
33965,5890
33966,5891
33967,5892
33968,5893
33969,5894
33970,5895
34019,5896
34020,5897
49182,5897
34021,5898
53603,5898
34022,5899
34186,5900
34187,5901
34188,5902
34189,5903
34190,5904
34192,5905
34193,5906
34194,5907
34195,5908
34196,5909
34197,5910
34198,5911
34199,5912
34212,5913
34213,5914
34214,5915
34352,5916
34353,5917
34354,5918
48564,5918
34355,5919
34356,5920
34357,5921
34358,5922
34359,5923
34360,5924
34361,5925
34362,5926
34363,5927
34364,5928
34459,5930
34460,5931
34461,5932
34467,5933
34469,5934
34470,5935
34471,5936
34472,5937
34473,5938
34474,5939
34475,5940
34476,5941
34477,5942
34478,5943
34479,5944
34607,5945
34608,5946
34631,5947
34634,5948
34732,5949
34833,5950
34834,5951
34835,5952
34966,5953
34967,5954
34968,5955
34969,5956
34970,5957
34971,5958
34972,5959
34973,5960
34974,5961
34975,5962
35159,5963
35160,5964
35161,5965
35162,5966
35163,5967
48592,5967
35164,5968
35165,5969
35166,5970
35167,5971
35168,5972
35169,5973
35170,5974
35172,5975
35173,5976
35174,5977
35175,5978
35176,5979
35451,5980
35452,5981
35474,5982
35475,5983
35476,5984
35477,5985
35478,5986
35479,5987
35480,5988
35481,5989
35482,5990
35483,5991
35484,5992
35485,5993
35556,5994
35557,5995
35597,5996
35598,5997
35599,5998
35600,5999
35601,6000
35602,6001
35603,6002
35604,6003
35605,6004
35606,6005
35607,6006
38956,6008
39282,6008
40112,6009
50486,6011
40407,6013
40408,6014
40409,6015
40410,6016
40411,6016
40412,6017
40413,6018
40414,6018
40415,6018
40416,6018
40417,6021
41303,6022
41622,6023
42593,6024
46329,6025
46330,6026
46331,6026
46332,6027
46991,6030
46992,6031
47193,6032
47194,6032
47195,6032
47353,6033
47354,6035
47355,6035
47356,6035
47357,6035
47358,6036
47359,6036
47360,6037
47361,6038
47362,6038
47363,6039
47714,6040
47715,6041
47716,6043
47931,6044
47932,6046
47933,6047
47934,6047
47935,6048
47936,6049
48163,6050
48166,6051
48249,6053
48250,6054
48251,6055
48252,6056
48254,6057
48255,6058
48418,6059
48560,6060
48561,6061
48562,6062
48563,6063
48565,6064
48566,6064
48567,6065
48568,6066
48570,6067
48571,6068
50486,6069
48572,6070
48573,6070
48574,6071
48576,6072
48577,6073
48578,6074
48579,6075
48580,6076
48581,6077
48582,6078
48584,6079
48585,6079
48586,6080
48587,6081
48588,6082
48589,6083
48590,6084
48591,6085
48593,6086
48594,6087
48596,6088
49154,6089
49155,6091
49156,6092
49160,6094
49161,6095
49162,6095
49163,6095
49164,6096
49165,6097
49166,6097
49167,6098
49168,6099
49169,6100
49170,6101
49171,6102
49172,6103
49173,6104
49174,6105
49175,6106
49177,6107
49178,6108
49181,6109
49544,6110
49545,6111
49546,6112
49547,6113
49548,6114
49549,6115
49550,6116
49551,6116
49552,6117
49553,6117
49554,6118
49555,6119
49556,6120
49557,6121
49558,6121
49559,6122
49560,6123
49561,6124
49562,6125
49563,6126
49565,6126
49566,6126
49567,6126
49568,6126
49569,6126
49564,6127
49570,6128
49571,6129
49572,6130
49573,6131
49574,6131
49575,6132
49576,6133
49579,6134
49582,6135
49583,6136
49584,6137
49585,6138
50030,6139
50031,6139
50032,6140
50033,6141
50034,6141
50035,6142
50378,6143
50379,6144
50478,6145
50480,6146
50481,6147
50483,6148
50485,6149
50487,6150
50489,6151
50490,6151
50491,6151
50801,6152
50802,6154
50803,6155
50804,6156
51024,6157
51025,6158
51026,6158
51027,6158
51028,6159
51029,6160
51030,6161
51031,6161
51033,6162
51034,6163
51202,6164
51203,6165
51204,6166
51205,6167
51206,6168
51207,6169
51430,6170
51431,6171
51433,6172
51516,6173
51517,6174
51518,6176
51519,6177
51520,6180
51523,6181
51524,6182
51525,6183
51526,6184
51527,6185
51528,6186
51529,6187
51530,6188
51531,6189
51532,6190
51534,6192
51535,6194
51700,6196
51701,6197
51702,6198
51703,6199
51704,6200
51705,6201
51706,6202
51707,6203
51708,6204
51709,6206
51711,6207
51712,6208
51713,6209
51714,6210
51716,6211
51717,6212
51718,6213
51719,6213
51719,6214
51720,6215
51721,6216
51723,6217
51724,6218
51725,6219
51863,6220
51864,6221
51865,6222
51866,6224
51867,6225
51868,6226
51869,6227
51870,6228
51871,6229
51872,6230
51873,6231
51874,6232
51875,6233
51876,6234
51877,6235
52325,6236
52326,6237
52328,6238
52542,6239
